name,seed,preprocessor,fischer_reweighting,pca_n_components,classifier,metrics_accuracy_score,metrics_precision,metrics_recall,metrics_f1
exp_580,29,ised,True,,knn-3,0.9148936170212766,0.9154929577464788,0.9154929577464788,0.9154929577464788
exp_581,29,ised,False,,knn-3,0.8226950354609929,0.8108108108108109,0.8450704225352113,0.8275862068965518
exp_582,29,vggish,True,,knn-3,0.9361702127659576,0.9696969696969696,0.9014084507042254,0.9343065693430656
exp_583,29,vggish,False,,knn-3,0.9219858156028368,0.9054054054054054,0.943661971830986,0.9241379310344828
exp_584,29,openl3-mel128-512-env,True,,knn-3,0.9929078014184396,1.0,0.9859154929577464,0.9929078014184396
exp_585,29,openl3-mel128-512-env,False,,knn-3,0.9858156028368794,0.9859154929577464,0.9859154929577464,0.9859154929577464
exp_586,29,openl3-mel128-512-music,True,,knn-3,0.9716312056737588,0.9589041095890408,0.9859154929577464,0.9722222222222222
exp_587,29,openl3-mel128-512-music,False,,knn-3,0.9574468085106383,0.9452054794520548,0.9718309859154928,0.9583333333333334
exp_588,29,openl3-mel128-6144-env,True,,knn-3,0.9858156028368794,0.9859154929577464,0.9859154929577464,0.9859154929577464
exp_589,29,openl3-mel128-6144-env,False,,knn-3,0.9645390070921984,0.9852941176470588,0.943661971830986,0.9640287769784172
exp_590,29,openl3-mel128-6144-music,True,,knn-3,0.9858156028368794,1.0,0.9718309859154928,0.9857142857142858
exp_591,29,openl3-mel128-6144-music,False,,knn-3,0.9645390070921984,0.9714285714285714,0.9577464788732394,0.9645390070921984
exp_592,29,openl3-mel256-512-env,True,,knn-3,0.9858156028368794,0.9859154929577464,0.9859154929577464,0.9859154929577464
exp_593,29,openl3-mel256-512-env,False,,knn-3,0.9787234042553192,0.9857142857142858,0.9718309859154928,0.9787234042553192
exp_594,29,openl3-mel256-512-music,True,,knn-3,0.9716312056737588,0.9855072463768116,0.9577464788732394,0.9714285714285714
exp_595,29,openl3-mel256-512-music,False,,knn-3,0.9574468085106383,0.9710144927536232,0.943661971830986,0.9571428571428572
exp_596,29,openl3-mel256-6144-env,True,,knn-3,0.9858156028368794,1.0,0.9718309859154928,0.9857142857142858
exp_597,29,openl3-mel256-6144-env,False,,knn-3,0.9716312056737588,1.0,0.943661971830986,0.9710144927536232
exp_598,29,openl3-mel256-6144-music,True,,knn-3,0.9858156028368794,1.0,0.9718309859154928,0.9857142857142858
exp_599,29,openl3-mel256-6144-music,False,,knn-3,0.9645390070921984,0.9714285714285714,0.9577464788732394,0.9645390070921984
